Department,JobRole,Attrition,MaritalStatus,EmployeeNumber,ï»¿Age,DailyRate,DistanceFromHome,Education,HourlyRate,JobInvolvement,JobLevel,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IndiceDeBurnout,IndiceDeSatisfacaoGeral,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,JobRole_TargetEncoded,MaritalStatus_TargetEncoded,EducationField_TargetEncoded,IndiceDeBurnout^2,MonthlyIncome^2,MonthlyIncome_X_IndiceDeBurnout,YearsAtCompany_X_IndiceDeBurnout,MonthlyIncome_X_IndiceDeSatisfacaoGeral,YearsAtCompany_X_IndiceDeSatisfacaoGeral,IndiceDeBurnout_X_IndiceDeSatisfacaoGeral
Sales,Sales Executive,No,Married,1218,35,1361,17,4,94,3,2,21026,3,15,3,3,15,2,7,1,7,7,2.6666666666666665,False,True,True,0.17484662576687046,0.12481426448736999,0.14686468646864687,49.0,80389156.0,62762.0,49.0,23909.333333333332,18.666666666666664,18.666666666666664
Research & Development,Laboratory Technician,Yes,Married,1219,24,984,17,2,97,3,1,3372,1,13,3,1,1,3,0,0,0,7,2.3333333333333335,False,True,False,0.23938223937897848,0.12481426448736999,0.14686468646864687,49.0,4884100.0,15470.0,7.0,5156.666666666667,2.3333333333333335,16.333333333333336
Sales,Sales Executive,No,Married,1220,33,1146,25,3,82,3,2,4905,1,12,3,1,10,3,7,0,1,5,2.0,True,False,False,0.17484662576687046,0.12481426448736999,0.13577586206896552,25.0,20602521.0,22695.0,50.0,9078.0,20.0,10.0
Research & Development,Laboratory Technician,No,Divorced,1221,36,917,6,4,60,1,1,6865,1,14,3,1,7,4,7,1,7,4,3.0,False,True,True,0.23938223937897848,0.10091743119266336,0.14686468646864687,16.0,7513081.0,10964.0,28.0,8223.0,21.0,12.0
Research & Development,Laboratory Technician,No,Divorced,1224,30,853,7,4,49,3,2,11309,1,13,3,3,10,4,7,8,9,5,2.3333333333333335,False,True,True,0.23938223937897848,0.10091743119266336,0.14686468646864687,25.0,12187081.0,17455.0,50.0,8145.666666666667,23.333333333333336,11.666666666666668
Research & Development,Research Scientist,No,Single,1225,44,200,29,4,32,3,2,7744,1,25,4,0,20,3,11,13,17,3,3.3333333333333335,False,True,True,0.16095890410958943,0.2553191489361702,0.13420118338933018,9.0,20620681.0,13623.0,60.0,15136.666666666668,66.66666666666667,10.0
Sales,Sales Representative,No,Single,1226,20,654,21,3,43,4,1,5050,1,17,3,0,2,2,1,2,2,3,3.6666666666666665,False,True,True,0.3971571172349599,0.2553191489361702,0.22012573203437844,9.0,7171684.0,8034.0,6.0,9819.333333333332,7.333333333333333,11.0
Research & Development,Manufacturing Director,No,Divorced,1228,46,150,2,4,60,3,2,17433,2,11,3,1,12,3,3,1,4,4,3.6666666666666665,False,True,True,0.06896586105729074,0.10091743119266336,0.24242313209808733,16.0,54449641.0,29516.0,24.0,27056.333333333332,22.0,14.666666666666666
Human Resources,Human Resources,No,Married,1231,42,179,2,5,79,4,2,12858,7,16,3,1,10,3,3,0,3,5,2.0,False,False,True,0.22804546072229726,0.12481426448736999,0.13577586206896552,25.0,39337984.0,31360.0,20.0,12544.0,8.0,10.0
Sales,Sales Executive,No,Divorced,1233,60,696,7,4,52,4,2,10893,0,18,3,1,12,3,7,1,9,4,2.6666666666666665,False,True,True,0.17484662576687046,0.10091743119266336,0.22012573203437844,16.0,27248400.0,20880.0,44.0,13920.0,29.333333333333332,10.666666666666666
Research & Development,Laboratory Technician,No,Married,1234,32,116,13,3,77,2,1,7331,1,20,4,1,2,2,2,2,2,5,2.6666666666666665,True,False,False,0.23938223937897848,0.12481426448736999,0.13420118338933018,25.0,7524049.0,13715.0,10.0,7314.666666666666,5.333333333333333,13.333333333333332
Research & Development,Research Scientist,No,Single,1235,32,1316,2,2,38,3,2,2338,4,14,3,0,10,2,7,0,7,5,3.6666666666666665,True,False,False,0.16095890410958943,0.2553191489361702,0.14686468646864687,25.0,24980004.0,24990.0,40.0,18326.0,29.333333333333332,18.333333333333332
Research & Development,Manufacturing Director,No,Divorced,1237,36,363,1,3,77,1,3,4235,2,21,4,1,17,2,7,7,7,7,2.3333333333333335,False,True,False,0.06896586105729074,0.10091743119266336,0.24242313209808733,49.0,105103504.0,71764.0,49.0,23921.333333333336,16.333333333333336,16.333333333333336
Research & Development,Research Scientist,No,Married,1238,33,117,9,3,60,3,1,6311,0,13,3,1,15,5,10,4,10,3,2.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,9.0,7733961.0,8343.0,42.0,6489.0,32.66666666666667,7.0
Sales,Sales Executive,No,Divorced,1239,40,107,10,3,84,2,2,11591,7,12,3,1,7,2,1,1,3,4,2.0,False,True,False,0.17484662576687046,0.10091743119266336,0.24242313209808733,16.0,46949904.0,27408.0,20.0,13704.0,10.0,8.0
Sales,Sales Executive,No,Single,1240,25,1356,10,4,57,3,2,20623,0,14,3,0,5,4,3,1,1,3,3.0,False,True,True,0.17484662576687046,0.2553191489361702,0.14686468646864687,9.0,24502500.0,14850.0,12.0,14850.0,12.0,9.0
Research & Development,Research Scientist,No,Married,1241,30,1465,1,3,63,3,1,9369,0,21,4,1,12,2,9,5,7,6,2.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.13577586206896552,36.0,12809241.0,21474.0,66.0,8351.0,25.666666666666668,14.0
Research & Development,Research Director,No,Married,1242,42,458,26,5,60,3,3,23281,3,17,3,0,20,6,0,0,0,7,1.6666666666666667,True,False,False,0.02533683182797013,0.12481426448736999,0.13577586206896552,49.0,174002481.0,92337.0,7.0,21985.0,1.6666666666666667,11.666666666666668
Sales,Sales Executive,No,Married,1243,35,1212,8,2,78,2,3,13755,4,11,3,1,16,6,2,4,12,5,3.0,False,False,False,0.17484662576687046,0.12481426448736999,0.22012573203437844,25.0,107682129.0,51885.0,65.0,31131.0,39.0,15.0
Research & Development,Research Scientist,No,Married,1244,27,1103,14,3,42,3,1,14377,1,14,3,2,9,3,7,6,8,8,2.0,False,True,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,64.0,4995225.0,17880.0,72.0,4470.0,18.0,16.0
Research & Development,Manufacturing Director,No,Divorced,1245,54,966,1,4,53,3,3,9659,7,17,3,1,33,2,4,1,4,6,2.6666666666666665,True,False,False,0.06896586105729074,0.10091743119266336,0.14686468646864687,36.0,110292004.0,63012.0,30.0,28005.333333333332,13.333333333333332,16.0
Research & Development,Research Scientist,No,Married,1246,44,1117,2,1,72,4,1,19982,1,13,3,1,10,5,5,7,7,3,3.0,False,True,False,0.16095890410958943,0.12481426448736999,0.14686468646864687,9.0,4044121.0,6033.0,30.0,6033.0,30.0,9.0
Research & Development,Research Scientist,Yes,Single,1248,19,504,10,3,96,2,1,6148,1,25,4,0,1,2,1,0,0,5,1.6666666666666667,False,False,False,0.16095890410958943,0.2553191489361702,0.13577586206896552,25.0,3455881.0,9295.0,5.0,3098.3333333333335,1.6666666666666667,8.333333333333334
Research & Development,Research Scientist,No,Divorced,1249,29,1010,1,3,97,3,1,5598,1,15,3,3,3,5,2,1,2,3,2.0,False,True,False,0.16095890410958943,0.10091743119266336,0.14686468646864687,9.0,14137600.0,11280.0,9.0,7520.0,6.0,6.0
Research & Development,Research Director,No,Married,1250,54,685,3,3,85,3,4,23474,3,14,3,0,36,2,9,0,9,3,3.0,False,True,True,0.02533683182797013,0.12481426448736999,0.14686468646864687,9.0,316092841.0,53337.0,30.0,53337.0,30.0,9.0
Research & Development,Healthcare Representative,No,Married,1251,31,1332,11,2,80,3,2,17089,1,12,3,0,6,2,5,0,1,8,2.6666666666666665,False,True,True,0.06870368828064846,0.12481426448736999,0.13577586206896552,64.0,46689889.0,54664.0,48.0,18221.333333333332,16.0,21.333333333333332
Research & Development,Healthcare Representative,No,Single,1252,31,1062,24,3,96,2,2,17198,1,19,3,0,10,2,9,1,8,6,2.0,False,True,False,0.06870368828064846,0.2553191489361702,0.13577586206896552,36.0,46403344.0,40872.0,60.0,13624.0,20.0,12.0
Sales,Sales Executive,No,Single,1254,59,326,3,3,48,2,2,16490,5,17,3,0,13,2,1,0,5,3,3.6666666666666665,False,True,False,0.17484662576687046,0.2553191489361702,0.14686468646864687,9.0,26739241.0,15513.0,18.0,18960.333333333332,22.0,11.0
Research & Development,Research Director,No,Married,1255,43,920,3,3,96,1,5,18625,3,14,3,1,25,2,7,0,7,3,3.0,False,True,True,0.02533683182797013,0.12481426448736999,0.14686468646864687,9.0,389667600.0,59220.0,24.0,59220.0,24.0,9.0
Research & Development,Manager,No,Married,1256,49,1098,4,2,85,2,5,12124,2,13,3,1,23,2,0,0,0,3,2.3333333333333335,False,True,True,0.04905041685272943,0.12481426448736999,0.13577586206896552,9.0,350101521.0,56133.0,3.0,43659.0,2.3333333333333335,7.0
Research & Development,Research Scientist,No,Married,1257,36,469,3,3,46,3,1,9256,1,12,3,0,12,2,10,0,7,6,2.6666666666666665,True,False,True,0.16095890410958943,0.12481426448736999,0.24242313209808733,36.0,13630864.0,22152.0,66.0,9845.333333333332,29.333333333333332,16.0
Research & Development,Laboratory Technician,No,Single,1258,48,969,2,2,76,4,1,16620,5,11,3,0,7,4,0,0,0,6,3.0,False,True,True,0.23938223937897848,0.2553191489361702,0.24242313209808733,36.0,6548481.0,15354.0,6.0,7677.0,3.0,18.0
Research & Development,Research Scientist,No,Divorced,1259,27,1167,4,2,76,3,1,3208,1,11,3,3,5,2,3,0,3,4,2.0,False,True,True,0.16095890410958943,0.10091743119266336,0.14686468646864687,16.0,6335289.0,10068.0,20.0,5034.0,10.0,8.0
Research & Development,Healthcare Representative,No,Divorced,1260,29,1329,7,3,82,3,2,4204,1,11,3,2,6,2,0,1,0,4,3.0,False,True,True,0.06870368828064846,0.10091743119266336,0.14686468646864687,16.0,43864129.0,26492.0,24.0,19869.0,18.0,12.0
Research & Development,Research Director,No,Single,1263,48,715,1,3,76,2,5,8733,6,12,3,0,25,3,0,0,0,2,3.6666666666666665,False,True,True,0.02533683182797013,0.2553191489361702,0.14686468646864687,4.0,333610225.0,36530.0,2.0,66971.66666666666,3.6666666666666665,7.333333333333333
Research & Development,Research Director,No,Divorced,1264,29,694,1,3,87,2,4,3423,3,14,3,2,9,2,7,1,7,4,3.3333333333333335,False,True,False,0.02533683182797013,0.10091743119266336,0.14686468646864687,16.0,259983376.0,64496.0,28.0,53746.66666666667,23.333333333333336,13.333333333333334
Research & Development,Research Scientist,No,Married,1265,34,1320,20,3,89,4,1,21643,0,17,3,0,2,5,0,0,0,5,3.3333333333333335,False,True,False,0.16095890410958943,0.12481426448736999,0.24242313209808733,25.0,6682225.0,12925.0,5.0,8616.666666666668,3.3333333333333335,16.666666666666668
Sales,Manager,No,Married,1267,44,1099,5,3,88,3,5,8751,7,11,3,1,26,5,9,3,10,5,2.3333333333333335,False,True,True,0.04905041685272943,0.12481426448736999,0.22012573203437844,25.0,331713369.0,91065.0,110.0,42497.0,51.333333333333336,11.666666666666668
Sales,Sales Executive,No,Divorced,1268,33,536,10,5,82,4,3,21708,0,14,3,2,10,3,8,0,8,5,3.6666666666666665,False,True,True,0.17484662576687046,0.10091743119266336,0.22012573203437844,25.0,70224400.0,41900.0,45.0,30726.666666666664,33.0,18.333333333333332
Research & Development,Research Scientist,No,Single,1269,19,265,25,3,57,4,1,21221,1,12,3,0,1,2,0,0,1,4,3.3333333333333335,False,True,False,0.16095890410958943,0.2553191489361702,0.14686468646864687,16.0,8964036.0,11976.0,4.0,9980.0,3.3333333333333335,13.333333333333334
Research & Development,Research Scientist,No,Married,1270,23,373,1,2,47,3,1,16901,1,22,4,1,1,2,0,0,1,4,3.6666666666666665,False,True,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,16.0,1495729.0,4892.0,4.0,4484.333333333333,3.6666666666666665,14.666666666666666
Sales,Sales Representative,Yes,Single,1273,25,599,24,1,73,1,1,8040,1,14,3,0,1,4,0,1,0,4,3.6666666666666665,True,False,True,0.3971571172349599,0.2553191489361702,0.14686468646864687,16.0,1249924.0,4472.0,4.0,4099.333333333333,3.6666666666666665,14.666666666666666
Research & Development,Research Scientist,No,Single,1275,26,583,4,2,53,3,1,9973,1,20,4,0,8,2,5,2,2,5,3.0,False,True,True,0.16095890410958943,0.2553191489361702,0.14686468646864687,25.0,8265625.0,14375.0,40.0,8625.0,24.0,15.0
Sales,Manager,Yes,Single,1277,45,1449,2,3,94,1,5,2493,2,16,3,0,26,2,10,1,11,6,1.3333333333333333,False,True,False,0.04905041685272943,0.2553191489361702,0.22012573203437844,36.0,354342976.0,112944.0,144.0,25098.666666666664,32.0,8.0
Research & Development,Healthcare Representative,No,Divorced,1278,55,177,8,1,37,2,4,25592,1,15,3,1,34,3,9,15,0,6,3.3333333333333335,False,False,True,0.06870368828064846,0.10091743119266336,0.13577586206896552,36.0,184334929.0,81462.0,198.0,45256.66666666667,110.0,20.0
Research & Development,Laboratory Technician,Yes,Single,1279,21,251,10,2,45,2,1,25308,1,20,4,0,2,2,2,2,2,6,2.3333333333333335,True,False,False,0.23938223937897848,0.2553191489361702,0.14686468646864687,36.0,6890625.0,15750.0,12.0,6125.0,4.666666666666667,14.0
Sales,Manager,No,Married,1280,46,168,4,2,33,2,5,9946,2,14,3,1,26,2,4,0,8,5,3.0,False,True,False,0.04905041685272943,0.12481426448736999,0.22012573203437844,25.0,353026521.0,93945.0,55.0,56367.0,33.0,15.0
Sales,Sales Executive,No,Single,1281,34,131,2,3,86,3,2,6039,0,12,3,0,4,3,2,0,2,7,2.6666666666666665,False,True,False,0.17484662576687046,0.2553191489361702,0.22012573203437844,49.0,20593444.0,31766.0,21.0,12101.333333333332,8.0,18.666666666666664
Sales,Manager,No,Divorced,1282,51,237,9,3,83,3,5,19196,4,24,4,1,31,5,10,11,10,7,2.3333333333333335,True,False,True,0.04905041685272943,0.10091743119266336,0.14686468646864687,49.0,393903409.0,138929.0,203.0,46309.66666666667,67.66666666666667,16.333333333333336
Research & Development,Manufacturing Director,No,Single,1283,59,1429,18,4,67,3,3,20002,6,12,3,0,25,6,7,5,4,4,4.0,False,True,True,0.06896586105729074,0.2553191489361702,0.13577586206896552,16.0,110502144.0,42048.0,36.0,42048.0,36.0,16.0
Research & Development,Laboratory Technician,No,Divorced,1285,34,135,19,3,46,3,2,22534,4,13,3,2,15,2,8,5,10,4,2.6666666666666665,True,False,False,0.23938223937897848,0.10091743119266336,0.13577586206896552,16.0,19749136.0,17776.0,44.0,11850.666666666666,29.333333333333332,10.666666666666666
Research & Development,Laboratory Technician,No,Single,1286,28,791,1,4,44,3,1,6842,0,11,3,0,5,2,2,0,2,6,3.3333333333333335,True,False,True,0.23938223937897848,0.2553191489361702,0.13577586206896552,36.0,4639716.0,12924.0,24.0,7180.0,13.333333333333334,20.0
Research & Development,Manager,No,Divorced,1288,44,1199,4,2,92,4,5,17477,1,14,3,2,26,4,9,14,13,7,2.6666666666666665,False,True,True,0.04905041685272943,0.10091743119266336,0.14686468646864687,49.0,368256100.0,134330.0,175.0,51173.33333333333,66.66666666666666,18.666666666666664
Human Resources,Human Resources,No,Married,1289,34,648,11,3,56,2,2,21833,4,11,3,2,14,5,9,1,8,4,3.0,True,False,True,0.22804546072229726,0.12481426448736999,0.14686468646864687,16.0,20160100.0,17960.0,40.0,13470.0,30.0,12.0
Research & Development,Research Scientist,No,Married,1291,35,735,6,1,66,3,1,6020,0,14,3,0,4,3,2,2,2,5,3.3333333333333335,False,True,True,0.16095890410958943,0.12481426448736999,0.14686468646864687,25.0,12292036.0,17530.0,15.0,11686.666666666668,10.0,16.666666666666668
Research & Development,Research Scientist,No,Married,1292,42,603,7,4,78,4,2,5628,6,16,3,0,18,2,0,0,0,6,2.6666666666666665,False,True,False,0.16095890410958943,0.12481426448736999,0.13577586206896552,36.0,5626384.0,14232.0,6.0,6325.333333333333,2.6666666666666665,16.0
Sales,Sales Executive,No,Single,1293,43,531,4,4,56,2,3,20364,3,14,3,0,23,3,7,15,17,2,4.0,False,True,False,0.17484662576687046,0.2553191489361702,0.22012573203437844,4.0,104673361.0,20462.0,42.0,40924.0,84.0,8.0
Research & Development,Manufacturing Director,No,Single,1294,36,429,2,4,53,3,2,2323,9,11,3,0,18,2,14,5,12,6,3.0,False,True,False,0.06896586105729074,0.2553191489361702,0.14686468646864687,36.0,29268100.0,32460.0,96.0,16230.0,48.0,18.0
Research & Development,Healthcare Representative,Yes,Married,1295,44,621,15,3,73,3,3,14075,1,11,3,1,10,2,7,0,5,3,3.0,False,True,False,0.06870368828064846,0.12481426448736999,0.13577586206896552,9.0,63648484.0,23934.0,30.0,23934.0,30.0,9.0
Research & Development,Laboratory Technician,No,Married,1296,28,193,2,3,52,2,1,14222,1,12,3,1,2,2,2,2,2,4,3.3333333333333335,True,False,True,0.23938223937897848,0.12481426448736999,0.14686468646864687,16.0,14953689.0,15468.0,8.0,12890.0,6.666666666666667,13.333333333333334
Research & Development,Laboratory Technician,No,Single,1297,51,968,6,2,40,2,1,4257,0,14,3,0,8,6,0,7,7,5,2.3333333333333335,True,False,False,0.23938223937897848,0.2553191489361702,0.13577586206896552,25.0,8054244.0,14190.0,35.0,6622.0,16.333333333333336,11.666666666666668
Research & Development,Manufacturing Director,No,Single,1298,30,879,9,2,72,3,2,12858,7,18,3,0,10,3,4,1,7,5,3.0,False,False,False,0.06896586105729074,0.2553191489361702,0.13577586206896552,25.0,22043025.0,23475.0,40.0,14085.0,24.0,15.0
Research & Development,Laboratory Technician,Yes,Divorced,1299,29,806,7,3,39,3,1,17285,3,13,3,2,10,2,7,7,7,5,2.0,False,True,False,0.23938223937897848,0.10091743119266336,0.24242313209808733,25.0,11148921.0,16695.0,35.0,6678.0,14.0,10.0
Research & Development,Research Scientist,No,Single,1301,28,640,1,3,84,3,1,4732,2,11,3,0,5,2,2,1,2,7,2.3333333333333335,False,True,True,0.16095890410958943,0.2553191489361702,0.24242313209808733,49.0,4326400.0,14560.0,21.0,4853.333333333334,7.0,16.333333333333336
Research & Development,Research Scientist,No,Single,1303,25,266,1,3,40,3,1,18830,1,18,3,0,2,3,2,2,1,6,3.3333333333333335,False,True,False,0.16095890410958943,0.2553191489361702,0.13577586206896552,36.0,4393216.0,12576.0,12.0,6986.666666666667,6.666666666666667,20.0
Sales,Sales Executive,No,Married,1304,32,604,8,3,56,4,2,11693,1,15,3,2,10,4,7,0,8,2,3.3333333333333335,False,True,True,0.17484662576687046,0.12481426448736999,0.13577586206896552,4.0,38551681.0,12418.0,20.0,20696.666666666668,33.333333333333336,6.666666666666667
Research & Development,Manager,No,Single,1306,45,364,25,3,83,3,5,13035,3,22,4,0,22,4,0,0,0,5,2.3333333333333335,True,False,False,0.04905041685272943,0.2553191489361702,0.13577586206896552,25.0,326199721.0,90305.0,0.0,42142.333333333336,0.0,11.666666666666668
Research & Development,Manager,No,Divorced,1307,39,412,13,4,94,2,4,17334,6,13,3,2,21,4,9,15,2,6,3.0,False,True,False,0.04905041685272943,0.10091743119266336,0.13577586206896552,36.0,293197129.0,102738.0,114.0,51369.0,57.0,18.0
Research & Development,Research Scientist,No,Divorced,1308,58,848,23,4,88,3,1,26076,1,12,3,2,2,3,2,2,2,4,2.6666666666666665,False,True,True,0.16095890410958943,0.10091743119266336,0.14686468646864687,16.0,5626384.0,9488.0,8.0,6325.333333333333,5.333333333333333,10.666666666666666
Research & Development,Laboratory Technician,Yes,Married,1309,32,1089,7,2,79,3,2,22845,1,18,3,1,10,3,4,1,1,4,2.6666666666666665,False,True,True,0.23938223937897848,0.12481426448736999,0.14686468646864687,16.0,23843689.0,19532.0,40.0,13021.333333333332,26.666666666666664,10.666666666666666
Research & Development,Research Scientist,Yes,Single,1310,39,360,23,3,93,3,1,22154,0,13,3,0,6,2,2,0,3,6,1.6666666666666667,False,True,True,0.16095890410958943,0.2553191489361702,0.13577586206896552,36.0,15241216.0,23424.0,30.0,6506.666666666667,8.333333333333334,10.0
Research & Development,Laboratory Technician,No,Married,1311,30,1138,6,3,48,2,2,23631,0,12,3,1,10,6,2,6,7,3,2.0,False,True,False,0.23938223937897848,0.12481426448736999,0.24242313209808733,9.0,21409129.0,13881.0,27.0,9254.0,18.0,6.0
Research & Development,Healthcare Representative,No,Married,1312,36,325,10,4,63,3,3,5747,3,12,3,0,10,0,7,1,7,4,2.6666666666666665,False,True,False,0.06870368828064846,0.12481426448736999,0.24242313209808733,16.0,50324836.0,28376.0,28.0,18917.333333333332,18.666666666666664,10.666666666666666
Human Resources,Human Resources,No,Single,1314,46,991,1,2,44,3,1,22957,6,12,3,0,10,3,6,5,7,5,2.6666666666666665,False,True,False,0.22804546072229726,0.2553191489361702,0.14686468646864687,25.0,11716929.0,17115.0,35.0,9128.0,18.666666666666664,13.333333333333332
Research & Development,Laboratory Technician,No,Married,1315,28,1476,1,3,55,1,2,16392,0,11,3,3,10,6,8,7,5,3,2.6666666666666665,False,False,False,0.23938223937897848,0.12481426448736999,0.14686468646864687,9.0,44542276.0,20022.0,27.0,17797.333333333332,24.0,8.0
Research & Development,Research Director,No,Married,1317,50,1322,28,3,43,3,4,22422,4,11,3,0,25,2,2,1,2,7,2.3333333333333335,False,True,False,0.02533683182797013,0.12481426448736999,0.14686468646864687,49.0,284934400.0,118160.0,21.0,39386.66666666667,7.0,16.333333333333336
Sales,Sales Executive,Yes,Single,1318,40,299,25,4,57,2,3,17235,2,12,3,0,9,2,4,1,0,6,3.0,False,True,True,0.17484662576687046,0.2553191489361702,0.22012573203437844,36.0,82700836.0,54564.0,30.0,27282.0,15.0,18.0
Sales,Sales Executive,Yes,Single,1319,52,1030,5,3,64,3,3,21534,9,19,3,0,10,2,7,7,7,7,2.3333333333333335,False,True,True,0.17484662576687046,0.2553191489361702,0.14686468646864687,49.0,71334916.0,59122.0,56.0,19707.333333333336,18.666666666666668,16.333333333333336
Research & Development,Manager,No,Married,1321,30,634,17,4,95,3,3,25927,1,23,4,2,9,2,1,0,8,7,2.3333333333333335,False,True,False,0.04905041685272943,0.12481426448736999,0.13577586206896552,49.0,141991056.0,83412.0,63.0,27804.0,21.0,16.333333333333336
